id,name,entity,country,sources,isMobile,isAnalysis,parameters,sensorType,lastUpdated,firstUpdated,measurements,bounds,manufacturers,coordinates.latitude,coordinates.longitude,province
1275795,Kitchener,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 5649, 'average': 0.001, 'lastValue': 0.002, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5596, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5609, 'average': 23.0, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5598, 'average': 0.002, 'lastValue': 0.002, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5609, 'average': 0.031, 'lastValue': 0.029, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-16T18:00:00+00:00,28061,"[-80.503806, 43.443833, -80.503806, 43.443833]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",43.443833,-80.503806,ON
1275797,Parry Sound,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 5636, 'average': 0.002, 'lastValue': 0.0, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5586, 'average': 0.002, 'lastValue': 0.0, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5643, 'average': 13.0, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5585, 'average': 0.001, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5585, 'average': 0.021, 'lastValue': 0.039, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-16T18:00:00+00:00,28035,"[-80.039269, 45.338261, -80.039269, 45.338261]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.338261,-80.039269,ON
1275799,Port Stanley,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 5206, 'average': 14.0, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-02T09:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5327, 'average': 0.0, 'lastValue': 0.001, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5327, 'average': 0.002, 'lastValue': 0.002, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5371, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5212, 'average': 0.028, 'lastValue': 0.03, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-16T18:00:00+00:00,26443,"[-81.162889, 42.672083, -81.162889, 42.672083]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",42.672083,-81.162889,ON
1275800,Sault Ste Marie,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 5611, 'average': 0.014, 'lastValue': 0.025, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5665, 'average': 0.003, 'lastValue': 0.014, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5652, 'average': 10.0, 'lastValue': 4.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 5318, 'average': 0.001, 'lastValue': 0.0, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-21T08:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5611, 'average': 0.002, 'lastValue': 0.005, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5611, 'average': 0.005, 'lastValue': 0.018, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-16T18:00:00+00:00,33468,"[-84.309917, 46.533194, -84.309917, 46.533194]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.533194,-84.309917,ON
1275801,St. Catharines,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 5598, 'average': 0.002, 'lastValue': 0.004, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5544, 'average': 0.001, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5544, 'average': 0.006, 'lastValue': 0.004, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5521, 'average': 11.0, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5531, 'average': 0.033, 'lastValue': 0.025, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-16T18:00:00+00:00,27738,"[-79.23475, 43.160056, -79.23475, 43.160056]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",43.160056,-79.23475,ON
1275802,Tiverton,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 5595, 'average': 0.024, 'lastValue': 0.033, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5609, 'average': 14.0, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-16T18:00:00+00:00,11204,"[-81.549722, 44.314472, -81.549722, 44.314472]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.314472,-81.549722,ON
1275803,Toronto East,,CA,,False,,"[{'id': 19840, 'unit': 'ppm', 'count': 5516, 'average': 0.005, 'lastValue': 0.009, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5560, 'average': 0.004, 'lastValue': 0.007, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5609, 'average': 13.0, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5583, 'average': 0.001, 'lastValue': 0.002, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5576, 'average': 0.025, 'lastValue': 0.027, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-16T18:00:00+00:00,27844,"[-79.274056, 43.747917, -79.274056, 43.747917]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",43.747917,-79.274056,ON
1276230,Belleville,,CA,,False,,"[{'id': 19840, 'unit': 'ppm', 'count': 5576, 'average': 0.001, 'lastValue': 0.009, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5576, 'average': 0.0, 'lastValue': 0.005, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5505, 'average': 0.032, 'lastValue': 0.03, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5628, 'average': 0.001, 'lastValue': 0.004, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T19:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5627, 'average': 5.0, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T19:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-16T19:00:00+00:00,27912,"[-77.3955, 44.150528, -77.3955, 44.150528]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.150528,-77.3955,ON
1276231,Chatham,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 5583, 'average': 40.0, 'lastValue': 2.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5618, 'average': 0.003, 'lastValue': 0.003, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T19:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5574, 'average': 0.004, 'lastValue': 0.004, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5574, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5481, 'average': 0.029, 'lastValue': 0.034, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-16T19:00:00+00:00,27830,"[-82.208306, 42.403964, -82.208306, 42.403964]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",42.403964,-82.208306,ON
1276232,Grand Bend,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 5577, 'average': 0.03, 'lastValue': 0.04, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5535, 'average': 74.0, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5610, 'average': 0.004, 'lastValue': 0.0, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T19:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5576, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5576, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-16T19:00:00+00:00,27874,"[-81.742889, 43.333083, -81.742889, 43.333083]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",43.333083,-81.742889,ON
1289474,North Bay,,CA,,False,,"[{'id': 19840, 'unit': 'ppm', 'count': 5598, 'average': 0.001, 'lastValue': 0.002, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T17:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5607, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-18T17:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5606, 'average': 3.0, 'lastValue': 2.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-18T17:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5598, 'average': 0.021, 'lastValue': 0.04, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T17:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5598, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T17:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-18T17:00:00+00:00,28007,"[-79.449444, 46.32255, -79.449444, 46.32255]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.32255,-79.449444,ON
1365098,Burlington,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 5360, 'average': 0.03, 'lastValue': 0.026, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-30T18:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5371, 'average': 0.005, 'lastValue': 0.004, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-30T18:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5355, 'average': 5.0, 'lastValue': 2.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-30T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5371, 'average': 0.001, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-30T18:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5380, 'average': 0.004, 'lastValue': 0.004, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-30T18:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-30T18:00:00+00:00,26837,"[-79.80277, 43.314603, -79.80277, 43.314603]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",43.314603,-79.80277,ON
1365266,Barrie,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 5380, 'average': 0.001, 'lastValue': 0.003, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5373, 'average': 0.027, 'lastValue': 0.028, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5371, 'average': 0.001, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5374, 'average': 8.0, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5371, 'average': 0.002, 'lastValue': 0.003, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-30T19:00:00+00:00,26869,"[-79.702446, 44.382338, -79.702446, 44.382338]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.382338,-79.702446,ON
1365267,Cornwall,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 5360, 'average': 5.0, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5378, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5370, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5370, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5370, 'average': 0.028, 'lastValue': 0.03, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-30T19:00:00+00:00,26848,"[-74.735339, 45.017976, -74.735339, 45.017976]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.017976,-74.735339,ON
1365269,Peterborough,,CA,,False,,"[{'id': 35, 'unit': 'ppm', 'count': 5353, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 5353, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5362, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 5359, 'average': 0.026, 'lastValue': 0.032, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 5349, 'average': 4.0, 'lastValue': 1.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-30T19:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2023-07-30T19:00:00+00:00,26776,"[-78.346384, 44.301848, -78.346384, 44.301848]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.301848,-78.346384,ON
360,Patricia McInnes,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 41392, 'average': 7.268335875275396, 'lastValue': 13.1, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 38681, 'average': 0.026410465398132976, 'lastValue': 0.017, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,80073,"[-111.4761, 56.7522, -111.4761, 56.7522]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",56.7522,-111.4761,AB
390,RED DEER RIVERSIDE D,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 38632, 'average': 0.02522867600731977, 'lastValue': 0.021, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 41091, 'average': 7.200242103485236, 'lastValue': 5.1, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-21T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-04-21T11:00:00+00:00,2016-03-10T07:00:00+00:00,79723,"[-113.7942, 52.2989, -113.7942, 52.2989]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",52.2989,-113.7942,AB
