locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
1210340,Guelph,pm25,4.0,"{'utc': '2023-07-13T17:00:00+00:00', 'local': '2023-07-13T13:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,4.0,"{'utc': '2023-07-13T16:00:00+00:00', 'local': '2023-07-13T12:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,3.0,"{'utc': '2023-07-13T15:00:00+00:00', 'local': '2023-07-13T11:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,2.0,"{'utc': '2023-07-13T14:00:00+00:00', 'local': '2023-07-13T10:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,1.0,"{'utc': '2023-07-13T13:00:00+00:00', 'local': '2023-07-13T09:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,2.0,"{'utc': '2023-07-13T12:00:00+00:00', 'local': '2023-07-13T08:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,2.0,"{'utc': '2023-07-13T11:00:00+00:00', 'local': '2023-07-13T07:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,6.0,"{'utc': '2023-07-13T10:00:00+00:00', 'local': '2023-07-13T06:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,9.0,"{'utc': '2023-07-13T09:00:00+00:00', 'local': '2023-07-13T05:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,8.0,"{'utc': '2023-07-13T08:00:00+00:00', 'local': '2023-07-13T04:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,7.0,"{'utc': '2023-07-13T07:00:00+00:00', 'local': '2023-07-13T03:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,11.0,"{'utc': '2023-07-13T06:00:00+00:00', 'local': '2023-07-13T02:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,8.0,"{'utc': '2023-07-13T05:00:00+00:00', 'local': '2023-07-13T01:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,8.0,"{'utc': '2023-07-13T04:00:00+00:00', 'local': '2023-07-13T00:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,9.0,"{'utc': '2023-07-13T03:00:00+00:00', 'local': '2023-07-12T23:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,8.0,"{'utc': '2023-07-13T02:00:00+00:00', 'local': '2023-07-12T22:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,7.0,"{'utc': '2023-07-13T01:00:00+00:00', 'local': '2023-07-12T21:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,7.0,"{'utc': '2023-07-13T00:00:00+00:00', 'local': '2023-07-12T20:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,7.0,"{'utc': '2023-07-12T23:00:00+00:00', 'local': '2023-07-12T19:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,7.0,"{'utc': '2023-07-12T22:00:00+00:00', 'local': '2023-07-12T18:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,7.0,"{'utc': '2023-07-12T21:00:00+00:00', 'local': '2023-07-12T17:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,7.0,"{'utc': '2023-07-12T20:00:00+00:00', 'local': '2023-07-12T16:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,6.0,"{'utc': '2023-07-12T19:00:00+00:00', 'local': '2023-07-12T15:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,4.0,"{'utc': '2023-07-12T18:00:00+00:00', 'local': '2023-07-12T14:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
1210340,Guelph,pm25,4.0,"{'utc': '2023-07-12T17:00:00+00:00', 'local': '2023-07-12T13:00:00-04:00'}",µg/m³,"{'latitude': 43.55, 'longitude': -80.2667}",CA,,False,,Governmental Organization,reference grade
